     2500.100   -0.57720485E+01  -0.49797313E+01  -0.49521740E+01   0.10000000E+03   0.25010000E+04   0.10000000E-07
     2500.200   -0.66754524E+01  -0.57378702E+01  -0.54372840E+01   0.10000000E+03   0.25010000E+04   0.10000000E-07
     2500.300   -0.79074917E+01  -0.68096634E+01  -0.64029067E+01   0.10000000E+03   0.25010000E+04   0.10000000E-07
     2500.400   -0.95144596E+01  -0.84088040E+01  -0.79098811E+01   0.10000000E+03   0.25010000E+04   0.10000000E-07
     2500.500   -0.10816056E+02  -0.97651297E+01  -0.92854177E+01   0.10000000E+03   0.25010000E+04   0.10000000E-07
     2500.600   -0.11856747E+02  -0.10723548E+02  -0.10158545E+02   0.10000000E+03   0.25010000E+04   0.10000000E-07
     2500.700   -0.12509272E+02  -0.11164574E+02  -0.10766055E+02   0.10000000E+03   0.25010000E+04   0.10000000E-07
     2500.800   -0.13064092E+02  -0.11540647E+02  -0.11291289E+02   0.10000000E+03   0.25010000E+04   0.10000000E-07
     2500.900   -0.13656744E+02  -0.11898415E+02  -0.11839447E+02   0.10000000E+03   0.25010000E+04   0.10000000E-07
     2501.000   -0.14118666E+02  -0.12249661E+02  -0.12273251E+02   0.10000000E+03   0.25010000E+04   0.10000000E-07
     2501.100   -0.57730186E+01  -0.49800179E+01  -0.49436224E+01   0.10000000E+03   0.25020000E+04   0.10000000E-07
     2501.200   -0.66774306E+01  -0.57383676E+01  -0.54405439E+01   0.10000000E+03   0.25020000E+04   0.10000000E-07
     2501.300   -0.79048828E+01  -0.68098607E+01  -0.63964469E+01   0.10000000E+03   0.25020000E+04   0.10000000E-07
     2501.400   -0.94818686E+01  -0.83684914E+01  -0.78282720E+01   0.10000000E+03   0.25020000E+04   0.10000000E-07
     2501.500   -0.10701816E+02  -0.95091079E+01  -0.88056697E+01   0.10000000E+03   0.25020000E+04   0.10000000E-07
     2501.600   -0.11599114E+02  -0.10196348E+02  -0.94679583E+01   0.10000000E+03   0.25020000E+04   0.10000000E-07
     2501.700   -0.12139335E+02  -0.10544689E+02  -0.99581138E+01   0.10000000E+03   0.25020000E+04   0.10000000E-07
     2501.800   -0.12607642E+02  -0.10833123E+02  -0.10431951E+02   0.10000000E+03   0.25020000E+04   0.10000000E-07
     2501.900   -0.13130264E+02  -0.11118625E+02  -0.10897660E+02   0.10000000E+03   0.25020000E+04   0.10000000E-07
     2502.000   -0.13524670E+02  -0.11402224E+02  -0.11270949E+02   0.10000000E+03   0.25020000E+04   0.10000000E-07
     2502.100   -0.57676735E+01  -0.49802957E+01  -0.49530753E+01   0.10000000E+03   0.25030000E+04   0.10000000E-07
     2502.200   -0.66733891E+01  -0.57388644E+01  -0.54352833E+01   0.10000000E+03   0.25030000E+04   0.10000000E-07
     2502.300   -0.79020573E+01  -0.68096695E+01  -0.63934938E+01   0.10000000E+03   0.25030000E+04   0.10000000E-07
     2502.400   -0.94650654E+01  -0.83379233E+01  -0.77915750E+01   0.10000000E+03   0.25030000E+04   0.10000000E-07
     2502.500   -0.10661294E+02  -0.94022710E+01  -0.86824398E+01   0.10000000E+03   0.25030000E+04   0.10000000E-07
     2502.600   -0.11511677E+02  -0.10074000E+02  -0.93451450E+01   0.10000000E+03   0.25030000E+04   0.10000000E-07
     2502.700   -0.12030340E+02  -0.10421545E+02  -0.98341445E+01   0.10000000E+03   0.25030000E+04   0.10000000E-07
     2502.800   -0.12498078E+02  -0.10709557E+02  -0.10313536E+02   0.10000000E+03   0.25030000E+04   0.10000000E-07
     2502.900   -0.13011762E+02  -0.10995103E+02  -0.10775652E+02   0.10000000E+03   0.25030000E+04   0.10000000E-07
     2503.000   -0.13406518E+02  -0.11278459E+02  -0.11150243E+02   0.10000000E+03   0.25030000E+04   0.10000000E-07
     2503.100   -0.57702724E+01  -0.49805649E+01  -0.49591640E+01   0.10000000E+03   0.25040000E+04   0.10000000E-07
     2503.200   -0.66820374E+01  -0.57393624E+01  -0.54402952E+01   0.10000000E+03   0.25040000E+04   0.10000000E-07
     2503.300   -0.79029234E+01  -0.68092895E+01  -0.63929616E+01   0.10000000E+03   0.25040000E+04   0.10000000E-07
     2503.400   -0.94549009E+01  -0.83167530E+01  -0.77581994E+01   0.10000000E+03   0.25040000E+04   0.10000000E-07
     2503.500   -0.10636594E+02  -0.93374572E+01  -0.86139358E+01   0.10000000E+03   0.25040000E+04   0.10000000E-07
     2503.600   -0.11476647E+02  -0.10006335E+02  -0.92770247E+01   0.10000000E+03   0.25040000E+04   0.10000000E-07
     2503.700   -0.11985167E+02  -0.10351217E+02  -0.97580622E+01   0.10000000E+03   0.25040000E+04   0.10000000E-07
     2503.800   -0.12458511E+02  -0.10640158E+02  -0.10243484E+02   0.10000000E+03   0.25040000E+04   0.10000000E-07
     2503.900   -0.12966000E+02  -0.10924787E+02  -0.10704953E+02   0.10000000E+03   0.25040000E+04   0.10000000E-07
     2504.000   -0.13364436E+02  -0.11208401E+02  -0.11084367E+02   0.10000000E+03   0.25040000E+04   0.10000000E-07
     2504.100   -0.57689763E+01  -0.49808252E+01  -0.49557056E+01   0.10000000E+03   0.25050000E+04   0.10000000E-07
     2504.200   -0.66743410E+01  -0.57398595E+01  -0.54437146E+01   0.10000000E+03   0.25050000E+04   0.10000000E-07
     2504.300   -0.79035773E+01  -0.68085585E+01  -0.63952957E+01   0.10000000E+03   0.25050000E+04   0.10000000E-07
     2504.400   -0.94473629E+01  -0.82969954E+01  -0.77149310E+01   0.10000000E+03   0.25050000E+04   0.10000000E-07
     2504.500   -0.10609050E+02  -0.92825215E+01  -0.85554306E+01   0.10000000E+03   0.25050000E+04   0.10000000E-07
     2504.600   -0.11426186E+02  -0.99488475E+01  -0.92192982E+01   0.10000000E+03   0.25050000E+04   0.10000000E-07
     2504.700   -0.11931205E+02  -0.10293321E+02  -0.96999166E+01   0.10000000E+03   0.25050000E+04   0.10000000E-07
     2504.800   -0.12403888E+02  -0.10582264E+02  -0.10187754E+02   0.10000000E+03   0.25050000E+04   0.10000000E-07
     2504.900   -0.12913987E+02  -0.10866912E+02  -0.10651281E+02   0.10000000E+03   0.25050000E+04   0.10000000E-07
     2505.000   -0.13296039E+02  -0.11150482E+02  -0.11027465E+02   0.10000000E+03   0.25050000E+04   0.10000000E-07
     2505.100   -0.57748341E+01  -0.49810768E+01  -0.49633198E+01   0.10000000E+03   0.25060000E+04   0.10000000E-07
     2505.200   -0.66804150E+01  -0.57403616E+01  -0.54397986E+01   0.10000000E+03   0.25060000E+04   0.10000000E-07
     2505.300   -0.79067440E+01  -0.68095766E+01  -0.63992791E+01   0.10000000E+03   0.25060000E+04   0.10000000E-07
     2505.400   -0.94493118E+01  -0.83027046E+01  -0.77252016E+01   0.10000000E+03   0.25060000E+04   0.10000000E-07
     2505.500   -0.10610836E+02  -0.92968813E+01  -0.85701081E+01   0.10000000E+03   0.25060000E+04   0.10000000E-07
     2505.600   -0.11435566E+02  -0.99628124E+01  -0.92302156E+01   0.10000000E+03   0.25060000E+04   0.10000000E-07
     2505.700   -0.11938334E+02  -0.10307236E+02  -0.97169239E+01   0.10000000E+03   0.25060000E+04   0.10000000E-07
     2505.800   -0.12417341E+02  -0.10596683E+02  -0.10200766E+02   0.10000000E+03   0.25060000E+04   0.10000000E-07
     2505.900   -0.12917140E+02  -0.10881123E+02  -0.10663332E+02   0.10000000E+03   0.25060000E+04   0.10000000E-07
     2506.000   -0.13310453E+02  -0.11164758E+02  -0.11045712E+02   0.10000000E+03   0.25060000E+04   0.10000000E-07
     2506.100   -0.57805743E+01  -0.49813194E+01  -0.49575798E+01   0.10000000E+03   0.25070000E+04   0.10000000E-07
     2506.200   -0.66852543E+01  -0.57408648E+01  -0.54466602E+01   0.10000000E+03   0.25070000E+04   0.10000000E-07
     2506.300   -0.79084906E+01  -0.68107074E+01  -0.63988569E+01   0.10000000E+03   0.25070000E+04   0.10000000E-07
     2506.400   -0.94577890E+01  -0.83102340E+01  -0.77370877E+01   0.10000000E+03   0.25070000E+04   0.10000000E-07
     2506.500   -0.10616998E+02  -0.93160778E+01  -0.85948678E+01   0.10000000E+03   0.25070000E+04   0.10000000E-07
     2506.600   -0.11448085E+02  -0.99820924E+01  -0.92427610E+01   0.10000000E+03   0.25070000E+04   0.10000000E-07
     2506.700   -0.11944899E+02  -0.10326395E+02  -0.97344671E+01   0.10000000E+03   0.25070000E+04   0.10000000E-07
     2506.800   -0.12424862E+02  -0.10616675E+02  -0.10222624E+02   0.10000000E+03   0.25070000E+04   0.10000000E-07
     2506.900   -0.12921036E+02  -0.10900815E+02  -0.10681546E+02   0.10000000E+03   0.25070000E+04   0.10000000E-07
     2507.000   -0.13323427E+02  -0.11184653E+02  -0.11072841E+02   0.10000000E+03   0.25070000E+04   0.10000000E-07
     2507.100   -0.57777273E+01  -0.49815529E+01  -0.49556523E+01   0.10000000E+03   0.25080000E+04   0.10000000E-07
     2507.200   -0.66825241E+01  -0.57413689E+01  -0.54425173E+01   0.10000000E+03   0.25080000E+04   0.10000000E-07
     2507.300   -0.79106985E+01  -0.68118239E+01  -0.64057055E+01   0.10000000E+03   0.25080000E+04   0.10000000E-07
     2507.400   -0.94621542E+01  -0.83186098E+01  -0.77570040E+01   0.10000000E+03   0.25080000E+04   0.10000000E-07
     2507.500   -0.10637250E+02  -0.93404552E+01  -0.86164320E+01   0.10000000E+03   0.25080000E+04   0.10000000E-07
     2507.600   -0.11474679E+02  -0.10004052E+02  -0.92644551E+01   0.10000000E+03   0.25080000E+04   0.10000000E-07
     2507.700   -0.11980939E+02  -0.10349053E+02  -0.97557293E+01   0.10000000E+03   0.25080000E+04   0.10000000E-07
     2507.800   -0.12456672E+02  -0.10639249E+02  -0.10246290E+02   0.10000000E+03   0.25080000E+04   0.10000000E-07
     2507.900   -0.12963416E+02  -0.10923357E+02  -0.10711058E+02   0.10000000E+03   0.25080000E+04   0.10000000E-07
     2508.000   -0.13340664E+02  -0.11206848E+02  -0.11097837E+02   0.10000000E+03   0.25080000E+04   0.10000000E-07
     2508.100   -0.57817455E+01  -0.49817774E+01  -0.49571960E+01   0.10000000E+03   0.25090000E+04   0.10000000E-07
     2508.200   -0.66807866E+01  -0.57418740E+01  -0.54460071E+01   0.10000000E+03   0.25090000E+04   0.10000000E-07
     2508.300   -0.79064169E+01  -0.68129198E+01  -0.64028199E+01   0.10000000E+03   0.25090000E+04   0.10000000E-07
     2508.400   -0.94649427E+01  -0.83268279E+01  -0.77730312E+01   0.10000000E+03   0.25090000E+04   0.10000000E-07
     2508.500   -0.10645448E+02  -0.93640094E+01  -0.86450566E+01   0.10000000E+03   0.25090000E+04   0.10000000E-07
     2508.600   -0.11491289E+02  -0.10026898E+02  -0.92880823E+01   0.10000000E+03   0.25090000E+04   0.10000000E-07
     2508.700   -0.11993161E+02  -0.10372342E+02  -0.97783659E+01   0.10000000E+03   0.25090000E+04   0.10000000E-07
     2508.800   -0.12475451E+02  -0.10663191E+02  -0.10267087E+02   0.10000000E+03   0.25090000E+04   0.10000000E-07
     2508.900   -0.12971033E+02  -0.10947098E+02  -0.10735938E+02   0.10000000E+03   0.25090000E+04   0.10000000E-07
     2509.000   -0.13363862E+02  -0.11230563E+02  -0.11110938E+02   0.10000000E+03   0.25090000E+04   0.10000000E-07
     2509.100   -0.57724955E+01  -0.49819927E+01  -0.49611896E+01   0.10000000E+03   0.25100000E+04   0.10000000E-07
     2509.200   -0.66809598E+01  -0.57423798E+01  -0.54453111E+01   0.10000000E+03   0.25100000E+04   0.10000000E-07
     2509.300   -0.79140895E+01  -0.68139899E+01  -0.64080285E+01   0.10000000E+03   0.25100000E+04   0.10000000E-07
     2509.400   -0.94627380E+01  -0.83351910E+01  -0.77797290E+01   0.10000000E+03   0.25100000E+04   0.10000000E-07
