     2500.100   -0.53199247E+01  -0.49583182E+01  -0.44646841E+01   0.10000000E+03   0.25010000E+04   0.10000000E-07
     2500.200   -0.61365548E+01  -0.57556377E+01  -0.50016411E+01   0.10000000E+03   0.25010000E+04   0.10000000E-07
     2500.300   -0.76078545E+01  -0.68797252E+01  -0.61407466E+01   0.10000000E+03   0.25010000E+04   0.10000000E-07
     2500.400   -0.93404565E+01  -0.82057992E+01  -0.76967083E+01   0.10000000E+03   0.25010000E+04   0.10000000E-07
     2500.500   -0.97537782E+01  -0.85903282E+01  -0.82214629E+01   0.10000000E+03   0.25010000E+04   0.10000000E-07
     2500.600   -0.11101343E+02  -0.96243999E+01  -0.93974935E+01   0.10000000E+03   0.25010000E+04   0.10000000E-07
     2500.700   -0.11719240E+02  -0.10119810E+02  -0.99849884E+01   0.10000000E+03   0.25010000E+04   0.10000000E-07
     2500.800   -0.12184176E+02  -0.10493339E+02  -0.10447410E+02   0.10000000E+03   0.25010000E+04   0.10000000E-07
     2500.900   -0.12629625E+02  -0.10849659E+02  -0.10892756E+02   0.10000000E+03   0.25010000E+04   0.10000000E-07
     2501.000   -0.13074236E+02  -0.11204407E+02  -0.11337367E+02   0.10000000E+03   0.25010000E+04   0.10000000E-07
     2501.100   -0.53201102E+01  -0.49586066E+01  -0.44652869E+01   0.10000000E+03   0.25020000E+04   0.10000000E-07
     2501.200   -0.61370033E+01  -0.57556304E+01  -0.49988311E+01   0.10000000E+03   0.25020000E+04   0.10000000E-07
     2501.300   -0.75981359E+01  -0.68755704E+01  -0.61268211E+01   0.10000000E+03   0.25020000E+04   0.10000000E-07
     2501.400   -0.93872157E+01  -0.82559890E+01  -0.77026071E+01   0.10000000E+03   0.25020000E+04   0.10000000E-07
     2501.500   -0.10401671E+02  -0.90683958E+01  -0.87156719E+01   0.10000000E+03   0.25020000E+04   0.10000000E-07
     2501.600   -0.11356674E+02  -0.98353355E+01  -0.96512754E+01   0.10000000E+03   0.25020000E+04   0.10000000E-07
     2501.700   -0.12096601E+02  -0.10423736E+02  -0.10372139E+02   0.10000000E+03   0.25020000E+04   0.10000000E-07
     2501.800   -0.12629977E+02  -0.10846164E+02  -0.10898979E+02   0.10000000E+03   0.25020000E+04   0.10000000E-07
     2501.900   -0.13074767E+02  -0.11199884E+02  -0.11336676E+02   0.10000000E+03   0.25020000E+04   0.10000000E-07
     2502.000   -0.13495517E+02  -0.11530779E+02  -0.11755833E+02   0.10000000E+03   0.25020000E+04   0.10000000E-07
     2502.100   -0.53201089E+01  -0.49588449E+01  -0.44657228E+01   0.10000000E+03   0.25030000E+04   0.10000000E-07
     2502.200   -0.61371183E+01  -0.57555547E+01  -0.49955811E+01   0.10000000E+03   0.25030000E+04   0.10000000E-07
     2502.300   -0.75976388E+01  -0.68725607E+01  -0.61239883E+01   0.10000000E+03   0.25030000E+04   0.10000000E-07
     2502.400   -0.95172777E+01  -0.83624416E+01  -0.78188000E+01   0.10000000E+03   0.25030000E+04   0.10000000E-07
     2502.500   -0.10325112E+02  -0.90072466E+01  -0.86051406E+01   0.10000000E+03   0.25030000E+04   0.10000000E-07
     2502.600   -0.10914819E+02  -0.94748300E+01  -0.91853397E+01   0.10000000E+03   0.25030000E+04   0.10000000E-07
     2502.700   -0.11373924E+02  -0.98405195E+01  -0.96359360E+01   0.10000000E+03   0.25030000E+04   0.10000000E-07
     2502.800   -0.11796704E+02  -0.10178367E+02  -0.10056456E+02   0.10000000E+03   0.25030000E+04   0.10000000E-07
     2502.900   -0.12211369E+02  -0.10510000E+02  -0.10470636E+02   0.10000000E+03   0.25030000E+04   0.10000000E-07
     2503.000   -0.12624269E+02  -0.10840192E+02  -0.10883429E+02   0.10000000E+03   0.25030000E+04   0.10000000E-07
     2503.100   -0.53198158E+01  -0.49590123E+01  -0.44658960E+01   0.10000000E+03   0.25040000E+04   0.10000000E-07
     2503.200   -0.61371926E+01  -0.57554954E+01  -0.49924987E+01   0.10000000E+03   0.25040000E+04   0.10000000E-07
     2503.300   -0.75985060E+01  -0.68700540E+01  -0.61258866E+01   0.10000000E+03   0.25040000E+04   0.10000000E-07
